Matchday,Date,Time,Timezone,Team 1,FT,HT,Team 2,Comments,Status,UTC
37,Sat May 27 2023,21:00,CEST / UTC+0200,RC Strasbourg Alsace,1-1,0-0,Paris Saint-Germain FC,,FINISHED,2023-05-27T19:00:00Z
37,Sat May 27 2023,21:00,CEST / UTC+0200,Racing Club de Lens,3-0,3-0,AC Ajaccio,,FINISHED,2023-05-27T19:00:00Z
37,Sat May 27 2023,21:00,CEST / UTC+0200,Olympique de Marseille,1-2,0-0,Stade Brestois 29,,FINISHED,2023-05-27T19:00:00Z
37,Sat May 27 2023,21:00,CEST / UTC+0200,Olympique Lyonnais,3-0,2-0,Stade de Reims,,FINISHED,2023-05-27T19:00:00Z
37,Sat May 27 2023,21:00,CEST / UTC+0200,Montpellier HSC,2-3,2-0,OGC Nice,,FINISHED,2023-05-27T19:00:00Z
37,Sat May 27 2023,21:00,CEST / UTC+0200,Lille OSC,2-1,0-1,FC Nantes,,FINISHED,2023-05-27T19:00:00Z
37,Sat May 27 2023,21:00,CEST / UTC+0200,Clermont Foot 63,2-0,1-0,FC Lorient,,FINISHED,2023-05-27T19:00:00Z
37,Sat May 27 2023,21:00,CEST / UTC+0200,Angers SCO,2-1,1-1,ES Troyes AC,,FINISHED,2023-05-27T19:00:00Z
38,Sat Jun 3 2023,21:00,CEST / UTC+0200,ES Troyes AC,1-1,0-0,Lille OSC,,FINISHED,2023-06-03T19:00:00Z
38,Sat Jun 3 2023,21:00,CEST / UTC+0200,Stade de Reims,1-3,1-0,Montpellier HSC,,FINISHED,2023-06-03T19:00:00Z
38,Sat Jun 3 2023,21:00,CEST / UTC+0200,Stade Brestois 29,1-2,1-2,Stade Rennais FC 1901,,FINISHED,2023-06-03T19:00:00Z
38,Sat Jun 3 2023,21:00,CEST / UTC+0200,Paris Saint-Germain FC,2-3,2-2,Clermont Foot 63,,FINISHED,2023-06-03T19:00:00Z
38,Sat Jun 3 2023,21:00,CEST / UTC+0200,OGC Nice,3-1,3-1,Olympique Lyonnais,,FINISHED,2023-06-03T19:00:00Z
38,Sat Jun 3 2023,21:00,CEST / UTC+0200,FC Lorient,2-1,2-0,RC Strasbourg Alsace,,FINISHED,2023-06-03T19:00:00Z
38,Sat Jun 3 2023,21:00,CEST / UTC+0200,FC Nantes,1-0,1-0,Angers SCO,,FINISHED,2023-06-03T19:00:00Z
38,Sat Jun 3 2023,21:00,CEST / UTC+0200,AS Monaco FC,1-2,0-0,Toulouse FC,,FINISHED,2023-06-03T19:00:00Z
38,Sat Jun 3 2023,21:00,CEST / UTC+0200,AJ Auxerre,1-3,0-1,Racing Club de Lens,,FINISHED,2023-06-03T19:00:00Z
38,Sat Jun 3 2023,21:00,CEST / UTC+0200,AC Ajaccio,1-0,0-0,Olympique de Marseille,,FINISHED,2023-06-03T19:00:00Z
